fold_id,model_type,class,f1
intra_loso_session__VP_04__2026-03-27_10-48-46_manual,mstnet,Rest,0.903367
intra_loso_session__VP_04__2026-03-27_10-48-46_manual,mstnet,Fist,0.0
intra_loso_session__VP_04__2026-03-27_10-48-46_manual,mstnet,Pinch,0.0
intra_loso_session__VP_04__2026-03-27_10-48-46_manual,mstnet,Tripod,0.0
intra_loso_session__VP_06__2026-05-04_11-21-18_3rep,mstnet,Rest,0.739116
intra_loso_session__VP_06__2026-05-04_11-21-18_3rep,mstnet,Fist,0.038462
intra_loso_session__VP_06__2026-05-04_11-21-18_3rep,mstnet,Pinch,0.107817
intra_loso_session__VP_06__2026-05-04_11-21-18_3rep,mstnet,Tripod,0.106383
intra_loso_session__VP_06__2026-05-04_11-31-06_3rep,mstnet,Rest,0.783688
intra_loso_session__VP_06__2026-05-04_11-31-06_3rep,mstnet,Fist,0.721781
intra_loso_session__VP_06__2026-05-04_11-31-06_3rep,mstnet,Pinch,0.619048
intra_loso_session__VP_06__2026-05-04_11-31-06_3rep,mstnet,Tripod,0.87574
intra_loso_session__VP_06__2026-05-04_11-36-55_3rep,mstnet,Rest,0.652439
intra_loso_session__VP_06__2026-05-04_11-36-55_3rep,mstnet,Fist,0.856454
intra_loso_session__VP_06__2026-05-04_11-36-55_3rep,mstnet,Pinch,0.732733
intra_loso_session__VP_06__2026-05-04_11-36-55_3rep,mstnet,Tripod,0.0
intra_loso_session__VP_06__2026-05-04_11-57-35_3rep,mstnet,Rest,0.782943
intra_loso_session__VP_06__2026-05-04_11-57-35_3rep,mstnet,Fist,0.864407
intra_loso_session__VP_06__2026-05-04_11-57-35_3rep,mstnet,Pinch,0.380952
intra_loso_session__VP_06__2026-05-04_11-57-35_3rep,mstnet,Tripod,0.274143
intra_loso_session__VP_12__2026-05-04_14-30-45_5rep,mstnet,Rest,0.85384
intra_loso_session__VP_12__2026-05-04_14-30-45_5rep,mstnet,Fist,0.91701
intra_loso_session__VP_12__2026-05-04_14-30-45_5rep,mstnet,Pinch,0.534901
intra_loso_session__VP_12__2026-05-04_14-30-45_5rep,mstnet,Tripod,0.685195
intra_loso_session__VP_12__2026-05-04_14-45-30_3rep,mstnet,Rest,0.971302
intra_loso_session__VP_12__2026-05-04_14-45-30_3rep,mstnet,Fist,0.975717
intra_loso_session__VP_12__2026-05-04_14-45-30_3rep,mstnet,Pinch,0.897862
intra_loso_session__VP_12__2026-05-04_14-45-30_3rep,mstnet,Tripod,0.911647
intra_loso_session__VP_12__2026-05-04_14-46-56_3rep,mstnet,Rest,0.939189
intra_loso_session__VP_12__2026-05-04_14-46-56_3rep,mstnet,Fist,0.979955
intra_loso_session__VP_12__2026-05-04_14-46-56_3rep,mstnet,Pinch,0.88668
intra_loso_session__VP_12__2026-05-04_14-46-56_3rep,mstnet,Tripod,0.904545
intra_loso_session__VP_12__2026-05-04_14-51-35_3rep,mstnet,Rest,0.870425
intra_loso_session__VP_12__2026-05-04_14-51-35_3rep,mstnet,Fist,0.984816
intra_loso_session__VP_12__2026-05-04_14-51-35_3rep,mstnet,Pinch,0.0
intra_loso_session__VP_12__2026-05-04_14-51-35_3rep,mstnet,Tripod,0.745234
intra_loso_session__VP_12__2026-05-04_14-57-16_3rep,mstnet,Rest,0.842308
intra_loso_session__VP_12__2026-05-04_14-57-16_3rep,mstnet,Fist,0.727869
intra_loso_session__VP_12__2026-05-04_14-57-16_3rep,mstnet,Pinch,0.435644
intra_loso_session__VP_12__2026-05-04_14-57-16_3rep,mstnet,Tripod,0.547692
intra_loso_session__VP_12__2026-05-04_14-58-52_3rep,mstnet,Rest,0.770026
intra_loso_session__VP_12__2026-05-04_14-58-52_3rep,mstnet,Fist,0.901679
intra_loso_session__VP_12__2026-05-04_14-58-52_3rep,mstnet,Pinch,0.11245
intra_loso_session__VP_12__2026-05-04_14-58-52_3rep,mstnet,Tripod,0.722838
intra_loso_session__VP_12__2026-05-04_15-00-08_3rep,mstnet,Rest,0.942901
intra_loso_session__VP_12__2026-05-04_15-00-08_3rep,mstnet,Fist,0.95102
intra_loso_session__VP_12__2026-05-04_15-00-08_3rep,mstnet,Pinch,0.025237
intra_loso_session__VP_12__2026-05-04_15-00-08_3rep,mstnet,Tripod,0.60945
intra_loso_session__VP_13__2026-05-06_12-30-00_3rep,mstnet,Rest,0.883173
intra_loso_session__VP_13__2026-05-06_12-30-00_3rep,mstnet,Fist,0.96
intra_loso_session__VP_13__2026-05-06_12-30-00_3rep,mstnet,Pinch,0.583815
intra_loso_session__VP_13__2026-05-06_12-30-00_3rep,mstnet,Tripod,0.787659
intra_loso_session__VP_13__2026-05-06_12-36-17_3rep,mstnet,Rest,0.931661
intra_loso_session__VP_13__2026-05-06_12-36-17_3rep,mstnet,Fist,0.818584
intra_loso_session__VP_13__2026-05-06_12-36-17_3rep,mstnet,Pinch,0.678733
intra_loso_session__VP_13__2026-05-06_12-36-17_3rep,mstnet,Tripod,0.545455
intra_loso_session__VP_13__2026-05-06_12-43-14_3rep,mstnet,Rest,0.89774
intra_loso_session__VP_13__2026-05-06_12-43-14_3rep,mstnet,Fist,0.867299
intra_loso_session__VP_13__2026-05-06_12-43-14_3rep,mstnet,Pinch,0.801603
intra_loso_session__VP_13__2026-05-06_12-43-14_3rep,mstnet,Tripod,0.899083
intra_loso_session__VP_13__2026-05-06_12-50-29_3rep,mstnet,Rest,0.886772
intra_loso_session__VP_13__2026-05-06_12-50-29_3rep,mstnet,Fist,0.919831
intra_loso_session__VP_13__2026-05-06_12-50-29_3rep,mstnet,Pinch,0.828571
intra_loso_session__VP_13__2026-05-06_12-50-29_3rep,mstnet,Tripod,0.929062
intra_loso_session__VP_13__2026-05-06_12-51-44_3rep,mstnet,Rest,0.918142
intra_loso_session__VP_13__2026-05-06_12-51-44_3rep,mstnet,Fist,0.865604
intra_loso_session__VP_13__2026-05-06_12-51-44_3rep,mstnet,Pinch,0.875764
intra_loso_session__VP_13__2026-05-06_12-51-44_3rep,mstnet,Tripod,0.955157
intra_loso_session__VP_13__2026-05-06_12-56-17_3rep,mstnet,Rest,0.915254
intra_loso_session__VP_13__2026-05-06_12-56-17_3rep,mstnet,Fist,0.944568
intra_loso_session__VP_13__2026-05-06_12-56-17_3rep,mstnet,Pinch,0.914943
intra_loso_session__VP_13__2026-05-06_12-56-17_3rep,mstnet,Tripod,0.911504
intra_loso_session__VP_13__2026-05-06_12-57-31_3rep,mstnet,Rest,0.918799
intra_loso_session__VP_13__2026-05-06_12-57-31_3rep,mstnet,Fist,0.944812
intra_loso_session__VP_13__2026-05-06_12-57-31_3rep,mstnet,Pinch,0.921053
intra_loso_session__VP_13__2026-05-06_12-57-31_3rep,mstnet,Tripod,0.931915
intra_loso_session__VP_13__2026-05-06_13-06-21_3rep,mstnet,Rest,0.925405
intra_loso_session__VP_13__2026-05-06_13-06-21_3rep,mstnet,Fist,0.906667
intra_loso_session__VP_13__2026-05-06_13-06-21_3rep,mstnet,Pinch,0.945295
intra_loso_session__VP_13__2026-05-06_13-06-21_3rep,mstnet,Tripod,0.946188
intra_loso_session__VP_13__2026-05-06_13-12-22_3rep,mstnet,Rest,0.882609
intra_loso_session__VP_13__2026-05-06_13-12-22_3rep,mstnet,Fist,0.857143
intra_loso_session__VP_13__2026-05-06_13-12-22_3rep,mstnet,Pinch,0.910204
intra_loso_session__VP_13__2026-05-06_13-12-22_3rep,mstnet,Tripod,0.911964
intra_loso_session__VP_13__2026-05-06_13-13-37_3rep,mstnet,Rest,0.906393
intra_loso_session__VP_13__2026-05-06_13-13-37_3rep,mstnet,Fist,0.896996
intra_loso_session__VP_13__2026-05-06_13-13-37_3rep,mstnet,Pinch,0.957082
intra_loso_session__VP_13__2026-05-06_13-13-37_3rep,mstnet,Tripod,0.931915
intra_loso_session__VP_14__2026-05-13_15-57-37_5rep,mstnet,Rest,0.788959
intra_loso_session__VP_14__2026-05-13_15-57-37_5rep,mstnet,Fist,0.468129
intra_loso_session__VP_14__2026-05-13_15-57-37_5rep,mstnet,Pinch,0.068345
intra_loso_session__VP_14__2026-05-13_15-57-37_5rep,mstnet,Tripod,0.512164
intra_loso_session__VP_14__2026-05-13_16-11-51_4rep,mstnet,Rest,0.76259
intra_loso_session__VP_14__2026-05-13_16-11-51_4rep,mstnet,Fist,0.02046
intra_loso_session__VP_14__2026-05-13_16-11-51_4rep,mstnet,Pinch,0.362778
intra_loso_session__VP_14__2026-05-13_16-11-51_4rep,mstnet,Tripod,0.35369
